word,rating,tag,photos,neighbours
overstress,2.07,middle,"['16856385979_3fb5ca02dd_c.jpg', '16422458943_6ea0153300_c.jpg', '18375266_9f74a9ba01_c.jpg', '44523614470_19504797c1_c.jpg', '51728375415_81abeb0180_c.jpg', '51727487691_20c9e9a5c9_c.jpg', '51727487656_f55ebc3c91_c.jpg', '51728374155_4d2c29886f_c.jpg', '45036316_411ba9a544_c.jpg', '43569163685_585ddb3236_c.jpg', '3247347846_859c5831bd_c.jpg', '8122501144_beff2280f9_c.jpg']","['overbite', 'overhang', 'undercooked']"
summertime,2.96,middle,"['50226155681_f6dd342aaf_c.jpg', '4639942018_87cf059dd1_c.jpg', '469696820_f622edcbfc_c.jpg', '469696714_883e34ea82_c.jpg', '31681447458_2f1e506edd_c.jpg', '19779493693_e37a1bf1ef_c.jpg', '2676166952_653bfdfccd_c.jpg', '2735900497_73e5b406ed_c.jpg', '28144470884_9e0aef7e05_c.jpg', '49970213163_1069bedda7_c.jpg', '20741716413_9259db3db2_c.jpg', '51595460428_ecbe02cff3_c.jpg']","['summerhouse', 'summer camp', 'sunlit']"
moratorium,2.12,middle,"['24191707905_deea1acee1_c.jpg', '27060833704_c5ba062402_c.jpg', '28716276052_dbf70f89c3_c.jpg', '52521604973_9e88197e14_c.jpg', '4177644618_2a6946d2ec_c.jpg', '3580985650_f051e3aee9_c.jpg', '2401281021_304714f577_c.jpg', '2325176305_683b21c77a_c.jpg', '20774061879_e573ddb3d2_c.jpg', '50298426618_d95cdf6cb8_c.jpg', '15721684571_e23445cce0_c.jpg', '559541866_6e711f68a9_c.jpg']","['blockade', 'silencer', 'banister']"
cower,2.88,middle,"['52773834921_93e0d14aa9_c.jpg', '1438218946_e6f7caa1c8_c.jpg', '18338577900_41acc42fc2_c.jpg', '29177789145_ed8459fa84_c.jpg', '4639483326_1598b96b91_c.jpg', '24718981607_766bc986a6_c.jpg', '48121554806_d8e5c40fb5_c.jpg', '52807725799_0b678a23b1_c.jpg', '2182140980_475a054ec6_c.jpg', '5219596973_2c23526c55_c.jpg', '23728418063_10914528d1_c.jpg']","['cowhide', 'cowcatcher', 'cowhand']"
agency,3.87,middle,"['33888984170_7551690f13_c.jpg', '40152414605_b7ef4d954c_c.jpg', '52876107457_896a3b2806_c.jpg', '52706775501_8af917c893_c.jpg', '3057110204_8f462ea2d5_c.jpg', '8500226902_e3d41dac47_c.jpg', '4529930890_8d028032c2_c.jpg', '2399520486_49df215575_c.jpg', '52667114410_cb4d649a71_c.jpg', '52683226825_80d535b632_c.jpg', '5517453320_747327976e_c.jpg', '49657846907_e83476bbfe_c.jpg']","['federal agency', 'bureau', 'news agency']"
fingerless,3.66,middle,"['4348142491_a5e245a2c8_c.jpg', '19440469829_1bfc21c2f6_c.jpg', '49180307191_eae41ac53d_c.jpg', '8402816868_62990f947a_c.jpg', '24509371808_879a471ef9_c.jpg', '37676552164_3c2afd8e40_c.jpg', '37667142644_324befdb4e_c.jpg', '37668930774_aee9478786_c.jpg', '2422430207_01b2dcba11_c.jpg', '3270577786_2ef83cf04b_c.jpg', '49627691693_15445c12fa_c.jpg', '6560447037_bbd80f6ca9_c.jpg']","['gloveless', 'fingertip', 'fingerprint']"
dame,3.73,middle,"['2851622443_8ccc4ecbc7_c.jpg', '2852457248_58f8ea0049_c.jpg', '23953114328_0bb1a1fe7c_c.jpg', '50217827778_8182991f8a_c.jpg', '6944792683_9f954ddffb_c.jpg', '52067209557_3f6c261a91_c.jpg', '51654462991_dcce4099e6_c.jpg', '51654463426_ba92e7c1d6_c.jpg', '44991863782_0946c96f47_c.jpg', '40396867671_f699da1daf_c.jpg', '17400773044_5fcb2f145a_c.jpg']","['maiden', 'duchess', 'actress']"
sociopath,2.5,middle,"['4332635780_e1a861da02_c.jpg', '3295523358_65a8632934_c.jpg', '27303969971_bcce29a5a6_c.jpg', '50021161028_80edf2581b_c.jpg', '50068383391_375e013cb5_c.jpg', '6292476847_64c4ca5817_c.jpg', '28558247933_22b7a85d16_c.jpg', '53088901322_c42573d2f2_c.jpg']","['psychologist', 'psychotherapist', 'neuropsychologist']"
peer,3.83,middle,"['51833060946_9fe6ab1d40_c.jpg', '35106996215_74f292ee84_c.jpg', '2440825871_68fae88507_c.jpg', '53193210417_b42fd724ac_c.jpg', '49345026291_7d6ba6f13c_c.jpg', '44699258104_c89a8c2ce8_c.jpg', '44508492445_2ed00cf299_c.jpg', '44699258084_9d4737900f_c.jpg', '51990837579_7e9f8450a9_c.jpg', '5085598565_113dc9b8b4_c.jpg', '168675285_62543f1df6_c.jpg', '4811535974_fd36ef3bb0_c.jpg']","['pen pal', 'mirror', 'neighbor']"
outtake,2.74,middle,"['49297779786_0f5df35401_c.jpg', '16377312021_ab8fae7474_c.jpg', '25666752396_39370b8d3c_c.jpg', '51679827845_e438c63701_c.jpg', '28254583159_0782179940_c.jpg', '39049110504_ac80572cb5_c.jpg', '31602983651_43137dd82b_c.jpg', '31602976911_f2572d5353_c.jpg', '52239221017_5bb90efbb9_c.jpg', '14189000447_33eb102214_c.jpg', '53233847978_d3d121e4e2_c.jpg', '4296159733_c553aaab8b_c.jpg']","['pop out', 'whiteout', 'jukebox']"
docudrama,3.04,middle,"['51873273949_f67136ff27_c.jpg', '50539125831_7cd6a0a8d7_c.jpg', '28007907065_c07505a140_c.jpg', '15941447825_e5b3334e9c_c.jpg', '28954778024_9a30b5a28e_c.jpg', '48494710952_e591c072ec_c.jpg', '51280343660_5282eed12e_c.jpg', '51586000773_1325928a63_c.jpg', '51871809644_ac7bc089ca_c.jpg', '43680633000_b383edbe76_c.jpg', '30526820857_cdb30a979b_c.jpg', '29475993872_46144702b0_c.jpg']","['tv show', 'television show', 'television program']"
viewable,2.81,middle,"['6450216939_a6fe7d798a_c.jpg', '6392600783_eaa786d9f2_c.jpg', '28848017291_df2c2eb776_c.jpg', '17300302516_f625b5eb6d_c.jpg', '51331699345_1b8656dc17_c.jpg', '43339232782_977f5a6518_c.jpg', '3961443453_3c3f401c2e_c.jpg', '515653722_0f04a5756b_c.jpg', '32784931774_7b8864f25d_c.jpg', '25680370656_37bc94ec87_c.jpg', '32436821747_30ed7713e5_c.jpg', '49890760836_1b36f22b3f_c.jpg']","['viewfinder', 'viewer', 'windowpane']"
orgasmic,2.7,middle,"['4331969383_8ac9744a1e_c.jpg', '43012720581_a1ef59f868_c.jpg', '27590172975_e934a8d9a0_c.jpg']","['masturbation', 'ejaculation', 'masturbate']"
brief,2.38,middle,"['2275482517_dbe3dc7b30_c.jpg', '52791365667_1d2e5daf14_c.jpg', '52253109704_718d03b674_c.jpg', '25360009859_72c00f0d04_c.jpg', '53060342645_1753f3106a_c.jpg', '51940717943_76c525e8bd_c.jpg', '16185954929_7baa66f1d5_c.jpg', '53076758243_9de484636a_c.jpg', '1645102249_70120da071_c.jpg']","['briefs', 'short list', 'short story']"
clasher,2.68,middle,"['9620619736_618b7ef59d_c.jpg', '15769719918_6f2e77ffa8_c.jpg', '15955148551_5be85161ce_c.jpg', '52839379095_1ee56f37a9_c.jpg', '4470059674_bb30f164c4_c.jpg', '360654212_2482a13fff_c.jpg', '8199479993_d746105671_c.jpg', '8950419525_7cea7e83be_c.jpg', '8950419879_06a0a19d5d_c.jpg', '8950419635_30863174bc_c.jpg', '8951612572_4dc94d7f16_c.jpg']","['brawler', 'streaker', 'scratcher']"
interlink,3.0,middle,"['5786459653_8b0c72c68a_c.jpg', '2296368989_577e1f950e_c.jpg', '3291168649_61bf102a1f_c.jpg', '2296369005_e5d583fc9a_c.jpg', '24615149161_622060b8e6_c.jpg', '8141035960_85f8f8e705_c.jpg', '8141010849_0254f10376_c.jpg', '10005972186_a5fff1fc47_c.jpg', '4641394574_246b696f00_c.jpg', '52835704923_63cba975ee_c.jpg', '3201081583_e5e7d8bf24_c.jpg']","['intercom', 'hyperlink', 'connector']"
monocle,3.87,middle,"['44418255090_ef13b843b2_c.jpg', '4570755752_dccf036fb1_c.jpg', '8078980843_b2d50bd4cc_c.jpg', '6707380757_575e93ca53_c.jpg', '25743379781_a6de49f3f9_c.jpg', '3287302630_22b86eb56b_c.jpg', '378552197_2b42f4ef87_c.jpg', '12960026233_7eab747947_c.jpg', '3224678724_303859defd_c.jpg', '5130284670_5d976592bb_c.jpg', '46758147341_1e3f5e7531_c.jpg', '3224672448_35b7369e0e_c.jpg']","['monogram', 'monorail', 'clavicle']"
decontamination,2.78,middle,"['4244684874_a75968fa82_c.jpg', '9426609669_894e935c28_c.jpg', '52070724804_a935fbfc7e_c.jpg', '9198377111_f3a00c6503_c.jpg', '9198377503_1f09b6c3cc_c.jpg', '52690250566_fc3b579f48_c.jpg', '50522629041_3bd0e93c02_c.jpg', '45828326784_fe79a2ba1c_c.jpg', '4386913545_df33dd3cb0_c.jpg', '49831835481_fe8dfa359e_c.jpg', '310045218_ae6c6c1e12_c.jpg']","['disinfectant', 'exterminator', 'cleanser']"
perpendicularity,2.87,middle,"['2418960071_c19f2eff34_c.jpg', '3268072019_766c182c10_c.jpg', '5341905668_8e05509376_c.jpg', '770948725_9c8fffb9e9_c.jpg', '52170378674_9e62f765bc_c.jpg', '51205055877_6d098ed532_c.jpg', '96204013_9ede413c18_c.jpg', '3232279419_3efb51180a_c.jpg']","['straightedge', 'axes', 'dorsal']"
jawless,2.9,middle,"['30210764002_2b3d09b273_c.jpg', '53233662261_c32858d736_c.jpg', '3783678923_b860825dac_c.jpg', '49730526281_1d2a5a3bc1_c.jpg', '337759685_b415b39989_c.jpg', '4186600030_15dccd4424_c.jpg', '51949335139_c163071cd0_c.jpg', '30912743651_1413ba8c31_c.jpg', '16087500498_e2b64f5b9b_c.jpg', '2523805607_5d1be842d7_c.jpg']","['toothless', 'eyeless', 'fangless']"
effect,1.8,abstract,"['6143129045_14e7a696ec_c.jpg', '22644771685_01953ec48f_c.jpg', '25231318676_0aed0e0462_c.jpg', '6780730533_ecd2b653b0_c.jpg', '5456142779_926e0453bd_c.jpg', '5456142079_957e7ce242_c.jpg', '19011733304_ca9e09c593_c.jpg', '52110140672_7ab16afc5e_c.jpg', '48880607748_3e73ec0f45_c.jpg', '22617897050_075e7e9b20_c.jpg', '37064244103_745250d001_c.jpg']","['vapor', 'product', 'physical exertion']"
vigilantism,1.35,abstract,"['26734065900_dd6e0dcda8_c.jpg', '33113044984_2d1ee40303_c.jpg', '6646555901_8af0dcdf5b_c.jpg', '8618275289_944fe70198_c.jpg', '5287080518_22f5f618e9_c.jpg', '15156181008_810364efae_c.jpg', '36422741472_b600648b77_c.jpg', '5286479559_8cc43207aa_c.jpg', '52703212174_7163d8439e_c.jpg', '51588903411_97dddc83dd_c.jpg', '52848840696_d1789c160b_c.jpg', '1448609808_8f00a4a3e4_c.jpg']","['guard', 'watchdog', 'security guard']"
predominance,1.56,abstract,"['53401326791_6955fa4030_c.jpg', '14323363635_29a7c6509d_c.jpg', '24075783037_c1c8d8481b_c.jpg', '50531916826_5666996d0d_c.jpg', '6194688181_f3f10071db_c.jpg', '53384328532_00de7e8bdb_c.jpg', '36303776074_3361679939_c.jpg', '51272953828_a1655b306b_c.jpg', '2905638405_1ec4b2479e_c.jpg', '48233937577_19681dbd83_c.jpg', '3152443184_dc2c6b864b_c.jpg']","['forelimb', 'caucasian', 'firstborn']"
inelegance,1.96,abstract,"['12837131873_a3dd06a5cc_c.jpg', '4596286103_5f4248e1f4_c.jpg', '1891248940_00e25db273_c.jpg', '26383953043_f92f77264a_c.jpg', '10619692455_d4322311d1_c.jpg', '7146822667_f128bfa0fb_c.jpg', '51523632699_da94e86058_c.jpg', '51805265995_44ca7d4038_c.jpg', '23925110742_f294e22602_c.jpg', '448296603_3847713fb5_c.jpg']","['italics', 'inseam', 'incision']"
exhaustiveness,1.81,abstract,"['25444151871_4bd7222aec_c.jpg', '51661276898_f9bd07a5fe_c.jpg', '49227271388_a072ae85a1_c.jpg', '5348538266_030fa05bd8_c.jpg', '9272844416_5fbc89ae56_c.jpg', '6140792529_4186678ac8_c.jpg', '2840367096_057e6d720d_c.jpg']","['list', 'catalogue', 'document']"
spiritualize,1.54,abstract,"['16047037599_8ab1649da2_c.jpg', '5982934876_28ee5f0fd1_c.jpg', '50744212206_f1bc32cfeb_c.jpg', '6010851267_54eb59cc91_c.jpg', '3648760160_253dc075ef_c.jpg', '48025827361_4b73dc1168_c.jpg', '50709818791_6db8ba4857_c.jpg', '3017631930_9de693906f_c.jpg', '31677967264_fd4f6a1c93_c.jpg', '32480937876_23214e45c5_c.jpg']","['cleric', 'clergy', 'congregation']"
decisiveness,1.9,abstract,"['14875390696_c5693a3140_c.jpg', '35504119100_ae32c00a9a_c.jpg', '14786965156_4f242e38c7_c.jpg', '5831487900_499d349256_c.jpg', '2667326717_e4d465b5a2_c.jpg', '48040839171_b7e2ee835b_c.jpg', '52378511879_f0908643c8_c.jpg', '6976749942_0bfba839fe_c.jpg', '4595977262_777b17cf1b_c.jpg', '4595967680_674d3ff90c_c.jpg']","['stance', 'forepaw', 'chairperson']"
estimation,1.97,abstract,"['51719025829_ef69697b47_c.jpg', '6841397002_09cda16c84_c.jpg', '3847938147_c64ba1f0bc_c.jpg', '7678796850_895d378639_c.jpg', '261241536_b933b67107_c.jpg', '6280511524_164a73a786_c.jpg', '865402866_10e756d8ab_c.jpg', '5160594304_8453c60d8d_c.jpg', '52046048189_147a4bb9c5_c.jpg']","['analyst', 'decimal', 'calculator']"
prequalification,1.89,abstract,"['49850019191_0363e40329_c.jpg', '29605885554_878ab182f7_c.jpg', '52569257107_4aa611253a_c.jpg', '52549014335_1bcd0d6e34_c.jpg', '23535860516_ebb3d87108_c.jpg', '3954345310_1ac5c0ace9_c.jpg', '2674755271_60d45359c1_c.jpg', '528629472_95dcf055ee_c.jpg', '51926131449_bf642bf908_c.jpg', '52678377191_c7f2888276_c.jpg', '39251136914_7f9ffe39d4_c.jpg', '3212776893_c97697b7e7_c.jpg']","['side order', 'precipitate', 'parenthesis']"
misarrangement,2.0,abstract,"['6233774429_271cb6c7ba_c.jpg', '52631438082_9821314c7f_c.jpg', '9444385536_0cacea8b07_c.jpg', '52315725370_c88fdc33fe_c.jpg', '2837124868_0efaa42bd8_c.jpg', '8256352790_957c2a3f59_c.jpg', '6642866799_ff2747c182_c.jpg']","['separator', 'dividers', 'structure']"
characterization,1.81,abstract,"['52315725370_c88fdc33fe_c.jpg', '6642869289_febdfc6ff9_c.jpg', '2837124868_0efaa42bd8_c.jpg', '64453915_264f85e390_c.jpg', '208284744_79a6cb6d05_c.jpg', '208284457_13ceea7901_c.jpg', '208284135_8c5bf106d4_c.jpg', '208283820_9f1e5dd826_c.jpg', '50007430778_d0e3e9147d_c.jpg', '4390082216_51e1cac16c_c.jpg', '50010458092_155042b80f_c.jpg', '50007200602_1ab82ebdac_c.jpg']","['structure', 'glossary', 'label']"
nonpartisanship,1.79,abstract,"['5474314142_4cfa16ef27_c.jpg', '3759683877_639a6f782f_c.jpg', '18936062275_5f6c9a1b5d_c.jpg', '52470837133_44457b8c14_c.jpg', '14202856807_16a8dfe6d5_c.jpg', '8146081892_4e9fb42085_c.jpg', '53084279745_7315686889_c.jpg', '208934495_af75ff03c6_c.jpg', '15800427609_5fc8c51306_c.jpg', '2930310748_215aba4b2f_c.jpg']","['politician', 'lawmaker', 'senator']"
repent,1.96,abstract,"['6488335061_693f68457e_c.jpg', '27370733925_d41ae60a8c_c.jpg', '26180350138_696f5a9324_c.jpg', '26763152354_59195920b8_c.jpg', '19156390920_51b8a53b31_c.jpg', '52109033277_f2634c54f7_c.jpg', '50885997402_18b1ef3b04_c.jpg', '51863533113_97e323d519_c.jpg', '28345864378_658e9d584d_c.jpg', '6323441201_0a97721490_c.jpg', '4657631870_0aa4a778eb_c.jpg', '7567800402_73288633d2_c.jpg']","['refold', 'unshelled', 'reverend']"
callousness,1.93,abstract,"['32988934142_782de6da29_c.jpg', '384514430_507afb6c46_c.jpg', '52674634929_d8c80b0ba4_c.jpg', '49433268967_16ff1a630e_c.jpg', '52711120135_bbb9ddcca2_c.jpg', '49216957326_0fbe64da77_c.jpg', '47980812661_d75e71b6f6_c.jpg', '52387389660_2b01764ab2_c.jpg', '2397299915_f9f57e407b_c.jpg', '32365867593_0f1eeaa744_c.jpg']","['calligraphy', 'whiskered', 'tigress']"
groundlessness,1.78,abstract,"['51978441495_7f5d91f246_c.jpg', '51038920482_075bbb1718_c.jpg', '37991141674_b0140e9b72_c.jpg', '52772306871_9aa46ff4e8_c.jpg', '50842089887_99bbd21d25_c.jpg', '45727831804_7e6a608be7_c.jpg', '37229057911_1a8d036381_c.jpg', '36993968050_581cb89928_c.jpg', '50273474916_d9cb75d279_c.jpg', '48113502251_ec9291edb6_c.jpg']","['ground', 'grassless', 'ground level']"
verbalism,1.54,abstract,"['5588346155_1b51edd583_c.jpg', '3546349675_5ff5d5459e_c.jpg', '34920423615_2584460d0e_c.jpg', '34533243340_8b47bc3405_c.jpg', '25353070186_5e5484c2ef_c.jpg', '50876313547_637c3f70c7_c.jpg', '52056122146_0303766ee0_c.jpg', '53058066401_afae2d61b9_c.jpg', '5124181280_5c89783e49_c.jpg', '5505694668_11c0c8b0e6_c.jpg']","['speaker', 'sign language', 'text']"
showery,2.0,abstract,"['57707974_d69b08eda9_c.jpg', '27085161231_f5d97e7e9a_c.jpg', '297268668_edb16e1fa1_c.jpg', '29706683870_a793aa8f66_c.jpg', '5849080174_02eea31bd2_c.jpg', '5463234084_eda6b430a9_c.jpg', '52136856863_09eb3057e7_c.jpg', '52137077519_e084285a89_c.jpg', '52137332375_f2f9f60561_c.jpg', '52136858713_7ea49c08bc_c.jpg']","['shower', 'showerhead', 'shower gel']"
aestheticism,1.79,abstract,"['8663792001_95552c7007_c.jpg', '34199992121_9906bd8e50_c.jpg', '11563203375_3b6161e311_c.jpg', '4583990039_d2fdd95ffc_c.jpg', '48744822158_26625d87a0_c.jpg', '140821900_5dbec3a85d_c.jpg', '45649007912_bf86a55728_c.jpg', '15810485183_8f0c74a01e_c.jpg', '36190440055_76bb540c15_c.jpg', '51026703937_19ec2f77ff_c.jpg', '33265284005_d8c446293b_c.jpg', '51025870853_c022a5f209_c.jpg']","['art', 'beautician', 'artwork']"
disallowance,1.96,abstract,"['52760542164_dd38150000_c.jpg', '50831484731_19792e9e80_c.jpg', '24713063417_864a11c144_c.jpg', '2872573552_f505e37017_c.jpg', '49651201187_3a7059a59e_c.jpg', '12198148195_968e3960ea_c.jpg', '1497411520_e7ec0fe96e_c.jpg']","['dike', 'separator', 'barrier']"
privacy,1.5,abstract,"['52143254597_ebc12fa834_c.jpg', '49639714591_707991df2d_c.jpg', '51819981290_1335a51775_c.jpg', '52750346206_b164afd52d_c.jpg', '52597059625_08b884d548_c.jpg', '31438915071_3808bf3760_c.jpg', '30930960881_c6b037f9a0_c.jpg', '49066770792_8feef74cff_c.jpg', '8797034939_8d3f1cfa79_c.jpg', '8797034585_7cc1765376_c.jpg', '8797034251_f6be96155a_c.jpg', '8807615302_fa24261a94_c.jpg']","['private eye', 'secret police', 'enclosure']"
artistry,2.0,abstract,"['16532072686_a433907f0e_c.jpg', '21466460663_5cafe305e7_c.jpg', '22097588621_f18fac3750_c.jpg', '52958383984_4a51a548a2_c.jpg', '8663792001_95552c7007_c.jpg', '34199992121_9906bd8e50_c.jpg', '11563203375_3b6161e311_c.jpg', '4583990039_d2fdd95ffc_c.jpg', '36190440055_76bb540c15_c.jpg', '51026703937_19ec2f77ff_c.jpg', '51025870853_c022a5f209_c.jpg', '26695472667_a514d2432a_c.jpg']","['artist', 'art', 'artwork']"
comprehension,1.78,abstract,"['52315725370_c88fdc33fe_c.jpg', '6642869289_febdfc6ff9_c.jpg', '2837124868_0efaa42bd8_c.jpg', '8256352790_957c2a3f59_c.jpg', '208284744_79a6cb6d05_c.jpg', '208284457_13ceea7901_c.jpg', '208284135_8c5bf106d4_c.jpg', '208283820_9f1e5dd826_c.jpg', '5458267191_b15d9069b2_c.jpg', '24539658629_3306b90235_c.jpg', '6176869823_24ce5f0158_c.jpg', '4583135663_1a2369e3f6_c.jpg']","['structure', 'glossary', 'audience']"
egocentrism,1.59,abstract,"['51363580253_ef53bf8385_c.jpg', '26530735081_79137abdd8_c.jpg', '522097573_7a3066a1ba_c.jpg', '522097551_cd3de63bb0_c.jpg', '3228950525_b92ee6ba82_c.jpg', '1423646432_44bbdfadda_c.jpg', '51751962158_605b79ed7b_c.jpg', '50631201932_fdb875fecb_c.jpg', '51946814867_b759c390ef_c.jpg', '49912510671_22a35932b3_c.jpg']","['orphan', 'skinhead', 'antlered']"
deduce,1.61,abstract,"['25114663583_c3697185b6_c.jpg', '3512741159_cebb12f3be_c.jpg', '52760542164_dd38150000_c.jpg', '50831484731_19792e9e80_c.jpg', '24713063417_864a11c144_c.jpg', '49318231561_85c166357f_c.jpg', '15528474495_e8332b143b_c.jpg', '2875310542_792d1e6d9e_c.jpg', '47945379676_ff905af032_c.jpg']","['formula', 'dike', 'decoy']"
crude,1.96,abstract,"['3292760884_055e8a51c0_c.jpg', '938725034_5a9a9abc1c_c.jpg', '4566598115_47d1a16100_c.jpg', '120434348_86baaf5279_c.jpg', '2295601791_cd7ca4f931_c.jpg', '48987768588_71225f2520_c.jpg', '8358768696_168d2d7bd9_c.jpg', '28299251218_bbcb02497a_c.jpg', '5881784905_06bd52a767_c.jpg']","['oil', 'petroleum', 'oilcan']"
precognition,1.96,abstract,"['2667326717_e4d465b5a2_c.jpg', '48040839171_b7e2ee835b_c.jpg', '52378511879_f0908643c8_c.jpg', '23535860516_ebb3d87108_c.jpg', '3954345310_1ac5c0ace9_c.jpg', '2674755271_60d45359c1_c.jpg', '528629472_95dcf055ee_c.jpg', '53401326791_6955fa4030_c.jpg', '24075783037_c1c8d8481b_c.jpg', '50531916826_5666996d0d_c.jpg', '15127139684_4e95fe2039_c.jpg']","['forepaw', 'precipitate', 'forelimb']"
exclusivity,1.65,abstract,"['9198377111_f3a00c6503_c.jpg', '9198377503_1f09b6c3cc_c.jpg', '52690250566_fc3b579f48_c.jpg', '50522629041_3bd0e93c02_c.jpg', '1557531149_acb2b8c2c5_c.jpg', '19685636278_b0183dc23e_c.jpg']","['exterminator', 'exclamation mark', 'separator']"
proslavery,1.83,abstract,"['49573366992_8d1b4b3d4a_c.jpg', '31650999090_c98ef52506_c.jpg', '2236800093_bb671fc126_c.jpg', '29815056298_afb7d18096_c.jpg', '29815057148_0c56be3fb0_c.jpg', '29815056938_1ab9a133c7_c.jpg', '2312362018_0cfc6b17c3_c.jpg', '14215723398_91dbd32e89_c.jpg', '14402365085_c82626524d_c.jpg', '14422518023_f3627c28c6_c.jpg']","['prong', 'software', 'prosthesis']"
expletory,1.58,abstract,"['1557531149_acb2b8c2c5_c.jpg', '3944352249_bbebf7b489_c.jpg', '9198377111_f3a00c6503_c.jpg', '9198377503_1f09b6c3cc_c.jpg', '52690250566_fc3b579f48_c.jpg', '50522629041_3bd0e93c02_c.jpg', '1924282442_f5d2f5cc1f_c.jpg', '50828790447_3744f2f4b3_c.jpg', '8329787758_c48030b7bb_c.jpg']","['exclamation mark', 'exterminator', 'excrement']"
individualism,1.88,abstract,"['50713406902_e45eccdd34_c.jpg', '51799368093_063b94df4f_c.jpg', '21811411454_e73f5b9408_c.jpg', '52431193577_b90ae0ed0c_c.jpg', '2483602113_9f51a3a4cd_c.jpg', '49841059868_77b811d42a_c.jpg', '9153891458_16c7aec547_c.jpg', '8615705420_c1ede38572_c.jpg']","['separator', 'country', 'citizen']"
unwillingness,1.8,abstract,"['35504119100_ae32c00a9a_c.jpg', '14786965156_4f242e38c7_c.jpg', '11306635526_286598ccb9_c.jpg', '1961614424_60b358c046_c.jpg', '5087879498_6265a26327_c.jpg', '5621730123_f15fb8c515_c.jpg', '50354319477_de09d7d576_c.jpg', '48997511826_ac7beb0d61_c.jpg']","['stance', 'frown', 'wince']"
corruptibility,1.5,abstract,"['14473531273_e890f3c091_c.jpg', '51287408928_6f4a051015_c.jpg', '49566317457_dd1c5edc01_c.jpg', '35289681675_4811ca4ee4_c.jpg', '49318231561_85c166357f_c.jpg', '15528474495_e8332b143b_c.jpg', '2875310542_792d1e6d9e_c.jpg', '1363263610_6003825516_c.jpg', '49905932732_8998711cde_c.jpg', '4543214007_6944892c32_c.jpg', '8084693604_02f8318417_c.jpg', '1051665247_c68d28cea7_c.jpg']","['thief', 'decoy', 'bandit']"
arduousness,1.74,abstract,"['3021390772_052d93160e_c.jpg', '2982347626_910acee720_c.jpg', '5097867055_5cbc09f017_c.jpg', '52110140672_7ab16afc5e_c.jpg', '48880607748_3e73ec0f45_c.jpg', '22617897050_075e7e9b20_c.jpg', '37064244103_745250d001_c.jpg', '36444912391_54ea5be945_c.jpg', '11984051114_7d0ff44ac4_c.jpg', '51005963493_2f295484d0_c.jpg', '31122443313_9c5d139e3b_c.jpg']","['homework', 'physical exertion', 'in labor']"
impatience,1.93,abstract,"['15685749035_165f089327_c.jpg', '1038145838_7ff62a9244_c.jpg', '330474499_619622d37c_c.jpg', '3210452589_ba92d1043d_c.jpg', '29609050541_d122ca3f4e_c.jpg', '6856910557_0952f21520_c.jpg', '16092882284_e88d217935_c.jpg', '51919401159_59f881dd70_c.jpg', '530648116_58f60644df_c.jpg', '19193262370_a1a9f3b28a_c.jpg', '50934286816_8d6da4ba59_c.jpg', '426923269_69a467659b_c.jpg']","['timetable', 'wrinkled', 'hissing']"
semiofficial,1.92,abstract,"['7174006748_8a09841844_c.jpg', '19910547465_663496f141_c.jpg', '467224402_1c1f3e80e1_c.jpg', '2063751827_286d8cf6c8_c.jpg', '52232172798_ab7f46b5a3_c.jpg', '30236058886_3343f6639a_c.jpg', '2393383427_390625f6c8_c.jpg', '5618004530_b1fa7d0f0c_c.jpg', '5661970100_10d7177898_c.jpg']","['semicolon', 'mortician', 'unicyclist']"
activism,1.79,abstract,"['7061841_6fcbd16e25_c.jpg', '7061838_2e17a6ba73_c.jpg', '37726803535_9338fbdfa9_c.jpg', '21192347976_68eba9bd26_c.jpg', '34451139252_1a96934474_c.jpg', '28640861605_33332bff28_c.jpg', '52961617427_f48c2e20f9_c.jpg']","['protestor', 'petition', 'picketer']"
rightfulness,1.85,abstract,"['35930770025_f24be2820e_c.jpg', '26894332432_810307b493_c.jpg', '50427644452_e179093f56_c.jpg', '14671500950_6abd082f05_c.jpg', '40886844573_3af090dc74_c.jpg', '51745219183_c3ddf0a04f_c.jpg', '39102581141_920d30a5fa_c.jpg', '53078469815_5584cb72ed_c.jpg', '2225979124_8126752a98_c.jpg', '3807337036_62f2aabd22_c.jpg', '53029277550_c78db717e0_c.jpg', '49931545516_81dbd01076_c.jpg']","['proprietor', 'slaveholder', 'sole']"
inadequateness,1.65,abstract,"['154258353_5cbc6ae9fe_c.jpg', '9066192627_7c46b9963a_c.jpg', '18615867173_d844f141ec_c.jpg', '53214240967_b561c6a1ac_c.jpg', '46575673275_053a19ec9e_c.jpg', '52879243100_fff2b61c82_c.jpg', '52870450969_2c0315c20a_c.jpg', '52707113226_ac01823aeb_c.jpg', '46841326341_2a2e06588c_c.jpg']","['limp', 'broken', 'whimper']"
causation,1.81,abstract,"['23738568289_f8d07725da_c.jpg', '49147905638_5b95e3d34f_c.jpg', '5381095305_bae01c1e45_c.jpg', '51084341387_b7e89a40cf_c.jpg', '23535860516_ebb3d87108_c.jpg', '3954345310_1ac5c0ace9_c.jpg', '2674755271_60d45359c1_c.jpg', '528629472_95dcf055ee_c.jpg']","['cauldron', 'precipitate', 'coitus']"
